Notes,Region,Region Code,State,State Code,Year,Year Code,Month,Month Code,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F),Avg Daily Max Heat Index (F)
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Apr,4,58.83,41.24,81.35
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,May,5,68.99,52.4,83.67
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Jun,6,76.55,56.5,87.43
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Jul,7,83.6,66.71,89.53
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Aug,8,85.11,67.01,90.89
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Sep,9,75.16,56.43,83.6
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Oct,10,56.91,40.42,82.51
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Nov,11,53.45,36.39,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,Dec,12,39.46,25.35,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1988,1988,,,60.14,43.48,88.57
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Jan,1,44.82,29.51,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Feb,2,37.86,24.62,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Mar,3,52.58,34.69,80.85
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Apr,4,58.4,41.84,81.82
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,May,5,63.76,48.46,86.84
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Jun,6,75.07,61.4,88.76
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Jul,7,78.57,65.67,88.82
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Aug,8,77.2,63.51,87.13
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Sep,9,71.61,56.72,86.56
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Oct,10,62.88,45.61,81.67
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Nov,11,49.32,34.4,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,Dec,12,29.29,16.7,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1989,1989,,,58.56,43.7,87.82
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Jan,1,44.36,30.42,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Feb,2,47.99,31.33,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Mar,3,53.93,38.06,80.86
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Apr,4,58.92,42.85,82.58
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,May,5,65.94,49.37,82.87
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Jun,6,76.07,60.04,86.99
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Jul,7,78.95,64.24,88.3
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Aug,8,78.34,63.91,86.96
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Sep,9,72.92,57.08,87.21
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Oct,10,64.09,46.69,82.45
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Nov,11,54.73,37.7,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,Dec,12,47.54,31.82,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1990,1990,,,62.06,46.21,87.09
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Jan,1,39.25,26.33,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Feb,2,43.82,28.96,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Mar,3,50.64,36.15,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Apr,4,63.54,46.14,83.92
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,May,5,74.29,58.78,86.61
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Jun,6,77.3,61.84,86.52
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Jul,7,80.94,67.08,87.84
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Aug,8,80.2,64.48,86.87
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Sep,9,73.3,57.34,86.89
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Oct,10,65.75,46.72,81.69
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Nov,11,50.23,34.86,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,Dec,12,44.44,30.35,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1991,1991,,,62.08,46.69,86.94
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Jan,1,40.09,25.85,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Feb,2,45.59,30.38,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Mar,3,48.95,33.7,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Apr,4,59.29,43.3,80.74
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,May,5,65.47,48.95,82.09
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Jun,6,72.84,57.34,85.49
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Jul,7,79.03,64.88,87.55
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Aug,8,76.2,60.79,86.52
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Sep,9,73.28,56.05,84.64
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Oct,10,61.96,43.16,80.99
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Nov,11,51.01,38.44,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,Dec,12,40.64,28.64,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1992,1992,,,59.56,44.32,86.41
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Jan,1,41.82,28.6,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Feb,2,37.63,23.44,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Mar,3,45.72,31.73,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Apr,4,57.81,40.68,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,May,5,69,51.59,82.9
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Jun,6,76.37,59.81,86.81
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Jul,7,82.23,67.57,90.25
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Aug,8,81.69,66.02,88.46
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Sep,9,73.32,56.82,85.66
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Oct,10,62.94,44.15,81.61
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Nov,11,52,36.35,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,Dec,12,40.2,27.77,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1993,1993,,,60.19,44.68,88.37
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Jan,1,30.99,17.85,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Feb,2,41.84,24.77,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Mar,3,48.44,32.56,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Apr,4,64.02,44.6,82.18
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,May,5,63.82,46.18,82.77
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Jun,6,77.48,62.59,89.43
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Jul,7,79.26,65.69,87.61
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Aug,8,76.91,61.56,86.26
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Sep,9,71.59,54.44,85.24
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Oct,10,63.18,44.51,81.96
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Nov,11,56.71,39.02,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,Dec,12,47.47,33.5,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1994,1994,,,60.21,44.03,87.47
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Jan,1,38.56,26.05,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Feb,2,37.16,22.38,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Mar,3,52.71,35.52,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Apr,4,60.13,41.7,81.49
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,May,5,67.02,50.78,83.61
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Jun,6,76.17,61.69,85.9
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Jul,7,81.2,66.36,90.03
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Aug,8,82.82,67.67,90.88
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Sep,9,72.05,54.94,82.6
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Oct,10,64.56,46.4,82.31
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Nov,11,43.88,30.07,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,Dec,12,34.27,22.95,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1995,1995,,,59.35,44.02,88.97
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Jan,1,33.21,19.36,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Feb,2,37.21,22.75,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Mar,3,43.71,27.85,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Apr,4,58.35,39.87,82.12
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,May,5,68.47,51.75,87.55
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Jun,6,76.96,61.93,89.15
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Jul,7,76.35,61.15,86.46
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Aug,8,77.96,63.81,86.89
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Sep,9,70.18,55.92,84.26
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Oct,10,61.44,44.66,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Nov,11,44.06,31.27,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,Dec,12,44.68,31.21,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1996,1996,,,57.78,42.69,87.31
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Jan,1,37.03,22.61,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Feb,2,44.5,30.84,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Mar,3,52.08,35.78,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Apr,4,55.96,38.82,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,May,5,61.7,44.06,82.95
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Jun,6,73.66,59,87.38
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Jul,7,79.68,64.28,89.1
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Aug,8,76.18,61.78,86.95
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Sep,9,71.59,55.62,85.53
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Oct,10,63.15,45.84,82.55
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Nov,11,45.93,34.95,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,Dec,12,40.54,29.05,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1997,1997,,,58.58,43.62,87.44
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Jan,1,42.44,31.21,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Feb,2,43.88,32.91,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Mar,3,49.26,35.76,82.19
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Apr,4,60.57,43.65,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,May,5,70.95,56.08,86.91
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Jun,6,74.97,61.34,90.28
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Jul,7,79.36,64.83,88.33
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Aug,8,79.22,63.42,86.61
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Sep,9,76.9,59.27,86.1
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Oct,10,63.64,46.34,83.46
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Nov,11,53.66,37.03,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,Dec,12,46.16,32.44,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1998,1998,,,61.85,47.1,87.51
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Jan,1,39.13,26.08,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Feb,2,43.93,29.05,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Mar,3,44.66,28.52,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Apr,4,62.01,44.4,80.86
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,May,5,69.83,50.94,82.7
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Jun,6,77.08,59.46,87.45
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Jul,7,83.86,67.25,92.1
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Aug,8,80.73,61.8,86.02
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Sep,9,75.59,54.99,83.37
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Oct,10,64.72,44.76,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Nov,11,57.35,39.86,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,Dec,12,43.71,29.76,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,1999,1999,,,61.96,44.81,88.08
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Jan,1,37.67,23.14,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Feb,2,47.65,31.26,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Mar,3,56.05,37.87,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Apr,4,60.51,42.19,80.47
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,May,5,72.29,53.2,85.36
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Jun,6,77.76,61.54,86.98
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Jul,7,77.82,62.29,85.71
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Aug,8,78.63,62.93,87.34
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Sep,9,72.54,55.07,85.18
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Oct,10,66.62,46.73,83.05
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Nov,11,49.21,33.66,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,Dec,12,33.43,19.99,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,2000,2000,,,60.88,44.18,86.24
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Jan,1,35.72,23.7,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Feb,2,45.14,29.19,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Mar,3,44.94,31.06,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Apr,4,64.73,45.61,83.44
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,May,5,69.37,52.58,81.95
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Jun,6,76.13,60.43,86.58
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Jul,7,77.79,61.99,87.62
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Aug,8,80.93,66.22,88.51
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Sep,9,71.8,54.31,85.22
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Oct,10,63.77,44.25,81.42
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Nov,11,60.12,40.87,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,Dec,12,46.93,33.99,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,2001,2001,,,61.51,45.43,86.83
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Jan,1,42.65,28.58,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Feb,2,44.38,27.56,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Mar,3,52.06,33.45,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Apr,4,62.5,44.89,84.21
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,May,5,67.35,49.22,84.06
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Jun,6,78.51,62.3,87.95
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Jul,7,81.5,66.36,89.9
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Aug,8,81.62,65.33,89.6
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Sep,9,77.69,59.1,85.46
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Oct,10,61.43,47.31,85.83
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Nov,11,47.59,34.78,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,Dec,12,38.15,27.03,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,2002,2002,,,61.37,45.59,88.21
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Jan,1,30.62,19.42,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Feb,2,35.48,23.09,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Mar,3,53.93,36,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Apr,4,63.02,44.33,80.35
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,May,5,66.87,52,84.1
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Jun,6,73.43,58.12,87.09
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Jul,7,78.58,64.01,87.6
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Aug,8,79.13,65.35,88.3
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Sep,9,71.14,55.49,84.37
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Oct,10,61.23,44.65,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Nov,11,55.84,40.04,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,Dec,12,39.11,27.19,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,2003,2003,,,59.15,44.26,87.57
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Jan,1,33.45,19.75,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Feb,2,40.01,24.97,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Mar,3,51.88,36.29,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Apr,4,60.4,44.01,82.32
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,May,5,73.72,57.89,84.53
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Jun,6,74.84,60.36,86.95
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Jul,7,77.94,64.36,86.69
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Aug,8,76.79,61.95,87.45
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Sep,9,74.18,57.48,83.95
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Oct,10,64.06,48.15,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Nov,11,54.14,40.4,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,Dec,12,41.41,27.59,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,2004,2004,,,60.28,45.32,86.34
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Jan,1,40.9,27.77,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Feb,2,43.08,29.37,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Mar,3,46.04,31.75,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Apr,4,61.65,43.97,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,May,5,64.73,47.4,84.06
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Jun,6,77.63,62.34,88.41
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Jul,7,81.07,66.56,89.39
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Aug,8,80.59,65.77,89.49
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Sep,9,77.15,59.31,85.01
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Oct,10,64.31,48.13,84.32
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Nov,11,54.62,36.96,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,Dec,12,36.35,25.09,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,2005,2005,,,60.74,45.44,88.24
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Jan,1,47.26,32.05,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Feb,2,39.25,25.67,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Mar,3,50.21,34.2,81.48
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Apr,4,65.18,45.51,83.13
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,May,5,66.76,49.03,88.31
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Jun,6,74.69,59.32,86.77
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Jul,7,81.27,65.99,89.56
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Aug,8,81.96,65.3,89.22
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Sep,9,70.44,55.08,83.35
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Oct,10,60.65,43.46,83.64
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Nov,11,53.95,38.98,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,Dec,12,47.49,31.99,Missing
Total,Census Region 3: South,CENS-R3,West Virginia,54,2006,2006,,,61.73,45.67,88.58
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,Jan,1,41.93,28.95,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,Feb,2,31.3,17.67,Missing
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,Mar,3,54.94,37.38,81.45
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,Apr,4,57,41.06,81
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,May,5,71.92,52.8,83.67
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,Jun,6,77.82,60.06,86.99
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,Jul,7,79.25,61.97,86.9
,Census Region 3: South,CENS-R3,West Virginia,54,2007,2007,Aug,8,85.89,66.58,91.67
