Notes,Region,Region Code,State,State Code,Year,Year Code,Month,Month Code,Avg Fine Particulate Matter (µg/m³)
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Jul,7,15.68
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Aug,8,13.38
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Sep,9,12.6
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Oct,10,11.82
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Nov,11,12.3
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Dec,12,13
Total,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,,,12.63
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Jan,1,15.98
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Feb,2,10.9
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Mar,3,9.35
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Apr,4,11.06
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,May,5,10.3
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Jun,6,13.2
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Jul,7,12.35
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Aug,8,11.83
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Sep,9,12.29
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Oct,10,11.26
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Nov,11,11.67
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Dec,12,19.23
Total,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,,,12.47
Total,Census Region 4: West,CENS-R4,Nevada,32,,,,,12.96
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Jan,1,10.75
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Feb,2,8.32
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Mar,3,8
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Apr,4,6.93
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,May,5,10.98
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Jun,6,8.8
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Jul,7,9.83
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Aug,8,8.14
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Sep,9,7.3
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Oct,10,7.85
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Nov,11,7.31
,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,Dec,12,9.51
Total,Census Region 4: West,CENS-R4,New Mexico,35,2003,2003,,,8.66
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Jan,1,9.34
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Feb,2,8.79
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Mar,3,6.4
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Apr,4,7.71
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,May,5,7.58
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Jun,6,7.96
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Jul,7,9.21
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Aug,8,7.39
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Sep,9,8.7
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Oct,10,5
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Nov,11,6.01
,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,Dec,12,8.95
Total,Census Region 4: West,CENS-R4,New Mexico,35,2004,2004,,,7.75
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Jan,1,8.1
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Feb,2,6.85
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Mar,3,5.71
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Apr,4,6.78
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,May,5,6.89
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Jun,6,10.51
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Jul,7,10.49
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Aug,8,8.19
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Sep,9,9.03
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Oct,10,7.79
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Nov,11,7.95
,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,Dec,12,9.83
Total,Census Region 4: West,CENS-R4,New Mexico,35,2005,2005,,,8.18
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Jan,1,7.07
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Feb,2,6.73
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Mar,3,6.82
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Apr,4,7.02
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,May,5,8.11
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Jun,6,10.48
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Jul,7,8.61
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Aug,8,6.84
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Sep,9,6.21
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Oct,10,6.25
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Nov,11,8.19
,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,Dec,12,9.36
Total,Census Region 4: West,CENS-R4,New Mexico,35,2006,2006,,,7.64
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Jan,1,10
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Feb,2,8.44
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Mar,3,5.19
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Apr,4,6.68
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,May,5,5.73
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Jun,6,7.72
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Jul,7,7.99
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Aug,8,9.65
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Sep,9,8.22
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Oct,10,7.52
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Nov,11,10.8
,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,Dec,12,8.82
Total,Census Region 4: West,CENS-R4,New Mexico,35,2007,2007,,,8.06
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Jan,1,7.16
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Feb,2,7.32
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Mar,3,7.55
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Apr,4,9.41
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,May,5,9.25
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Jun,6,8
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Jul,7,16.04
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Aug,8,12.71
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Sep,9,14.2
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Oct,10,12.17
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Nov,11,11.14
,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,Dec,12,9.22
Total,Census Region 4: West,CENS-R4,New Mexico,35,2008,2008,,,10.36
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Jan,1,14.32
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Feb,2,7.88
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Mar,3,8.34
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Apr,4,9.63
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,May,5,10.58
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Jun,6,12.69
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Jul,7,13.42
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Aug,8,12.89
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Sep,9,11.6
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Oct,10,7.66
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Nov,11,14.7
,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,Dec,12,12.87
Total,Census Region 4: West,CENS-R4,New Mexico,35,2009,2009,,,11.4
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Jan,1,12.19
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Feb,2,9.26
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Mar,3,8.98
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Apr,4,10.21
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,May,5,7.23
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Jun,6,9.85
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Jul,7,9.32
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Aug,8,9.48
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Sep,9,8.67
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Oct,10,8.86
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Nov,11,9.66
,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,Dec,12,14.1
Total,Census Region 4: West,CENS-R4,New Mexico,35,2010,2010,,,9.82
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Jan,1,13.72
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Feb,2,8.71
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Mar,3,8.42
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Apr,4,7.33
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,May,5,7.61
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Jun,6,11.48
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Jul,7,11.85
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Aug,8,10.73
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Sep,9,9
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Oct,10,9.09
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Nov,11,7.88
,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,Dec,12,13.29
Total,Census Region 4: West,CENS-R4,New Mexico,35,2011,2011,,,9.95
Total,Census Region 4: West,CENS-R4,New Mexico,35,,,,,9.09
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Jan,1,14.11
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Feb,2,9.13
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Mar,3,6.33
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Apr,4,5.71
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,May,5,7.3
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Jun,6,7.11
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Jul,7,10
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Aug,8,6.91
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Sep,9,7.49
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Oct,10,8.73
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Nov,11,10.79
,Census Region 4: West,CENS-R4,Utah,49,2003,2003,Dec,12,11.86
Total,Census Region 4: West,CENS-R4,Utah,49,2003,2003,,,8.8
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Jan,1,28.2
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Feb,2,17.64
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Mar,3,9.27
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Apr,4,7.49
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,May,5,6.51
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Jun,6,6.96
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Jul,7,8.74
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Aug,8,7.25
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Sep,9,6.39
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Oct,10,6.57
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Nov,11,11.8
,Census Region 4: West,CENS-R4,Utah,49,2004,2004,Dec,12,13.66
Total,Census Region 4: West,CENS-R4,Utah,49,2004,2004,,,10.87
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Jan,1,16.03
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Feb,2,13.7
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Mar,3,7.27
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Apr,4,6.31
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,May,5,5.63
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Jun,6,7.52
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Jul,7,11.72
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Aug,8,8.93
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Sep,9,8.37
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Oct,10,7.58
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Nov,11,10.9
,Census Region 4: West,CENS-R4,Utah,49,2005,2005,Dec,12,15.11
Total,Census Region 4: West,CENS-R4,Utah,49,2005,2005,,,9.91
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Jan,1,10.39
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Feb,2,11.43
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Mar,3,5.74
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Apr,4,5.2
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,May,5,7.01
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Jun,6,8.04
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Jul,7,10.9
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Aug,8,8.22
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Sep,9,7.93
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Oct,10,7.06
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Nov,11,9.12
,Census Region 4: West,CENS-R4,Utah,49,2006,2006,Dec,12,15.12
Total,Census Region 4: West,CENS-R4,Utah,49,2006,2006,,,8.84
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Jan,1,26.08
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Feb,2,9.22
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Mar,3,7.3
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Apr,4,5.28
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,May,5,6.57
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Jun,6,7.56
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Jul,7,12.59
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Aug,8,8.88
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Sep,9,7.71
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Oct,10,8
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Nov,11,10.78
,Census Region 4: West,CENS-R4,Utah,49,2007,2007,Dec,12,11.06
Total,Census Region 4: West,CENS-R4,Utah,49,2007,2007,,,10.12
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Jan,1,10.46
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Feb,2,8.62
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Mar,3,7.12
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Apr,4,6.18
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,May,5,6.63
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Jun,6,10.57
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Jul,7,14.12
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Aug,8,8.84
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Sep,9,8.96
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Oct,10,8.72
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Nov,11,10.19
,Census Region 4: West,CENS-R4,Utah,49,2008,2008,Dec,12,12.42
Total,Census Region 4: West,CENS-R4,Utah,49,2008,2008,,,9.41
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Jan,1,20.07
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Feb,2,12.22
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Mar,3,8.66
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Apr,4,8.9
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,May,5,10.51
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Jun,6,11.79
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Jul,7,12.59
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Aug,8,14.08
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Sep,9,13.31
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Oct,10,11.27
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Nov,11,19.33
,Census Region 4: West,CENS-R4,Utah,49,2009,2009,Dec,12,21.65
Total,Census Region 4: West,CENS-R4,Utah,49,2009,2009,,,13.71
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Jan,1,14.67
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Feb,2,10.55
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Mar,3,10.73
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Apr,4,10.96
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,May,5,8.88
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Jun,6,10.73
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Jul,7,13.9
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Aug,8,12.58
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Sep,9,11.27
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Oct,10,12.17
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Nov,11,12.61
,Census Region 4: West,CENS-R4,Utah,49,2010,2010,Dec,12,14.99
Total,Census Region 4: West,CENS-R4,Utah,49,2010,2010,,,12.02
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Jan,1,16.85
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Feb,2,10.76
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Mar,3,9
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Apr,4,8.3
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,May,5,8.34
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Jun,6,9.73
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Jul,7,11.86
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Aug,8,10.25
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Sep,9,10.89
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Oct,10,10.92
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Nov,11,11.63
,Census Region 4: West,CENS-R4,Utah,49,2011,2011,Dec,12,17.98
Total,Census Region 4: West,CENS-R4,Utah,49,2011,2011,,,11.39
Total,Census Region 4: West,CENS-R4,Utah,49,,,,,10.56
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Jan,1,11.39
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Feb,2,9.95
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Mar,3,6.79
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Apr,4,6.73
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,May,5,5.19
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Jun,6,7.12
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Jul,7,7.32
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Aug,8,7.56
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Sep,9,5.91
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Oct,10,6.42
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Nov,11,10.02
,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,Dec,12,10.76
Total,Census Region 4: West,CENS-R4,Wyoming,56,2003,2003,,,7.92
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Jan,1,28.04
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Feb,2,22.44
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Mar,3,9.99
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Apr,4,6.7
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,May,5,5.42
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Jun,6,5.28
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Jul,7,6.82
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Aug,8,6.04
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Sep,9,4.75
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Oct,10,6.19
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Nov,11,9.54
,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,Dec,12,10.92
Total,Census Region 4: West,CENS-R4,Wyoming,56,2004,2004,,,10.15
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Jan,1,19.39
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Feb,2,16.38
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Mar,3,8.18
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Apr,4,5.86
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,May,5,5.38
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Jun,6,6.29
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Jul,7,8.99
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Aug,8,6.67
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Sep,9,6.78
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Oct,10,7.06
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Nov,11,8.04
,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,Dec,12,11.06
Total,Census Region 4: West,CENS-R4,Wyoming,56,2005,2005,,,9.14
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Jan,1,9.3
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Feb,2,11.09
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Mar,3,7.14
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Apr,4,5.44
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,May,5,5.74
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Jun,6,6.74
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Jul,7,9.43
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Aug,8,7.71
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Sep,9,7.52
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Oct,10,6.21
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Nov,11,8.37
,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,Dec,12,11.43
Total,Census Region 4: West,CENS-R4,Wyoming,56,2006,2006,,,7.99
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Jan,1,17.1
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Feb,2,9.7
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Mar,3,8.41
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Apr,4,5.69
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,May,5,6.93
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Jun,6,7.79
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Jul,7,11
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Aug,8,7.7
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Sep,9,6.16
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Oct,10,6.55
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Nov,11,9.28
,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,Dec,12,12.35
Total,Census Region 4: West,CENS-R4,Wyoming,56,2007,2007,,,9.07
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Jan,1,10.8
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Feb,2,9.37
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Mar,3,7.15
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Apr,4,5.36
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,May,5,5.45
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Jun,6,7.56
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Jul,7,7.03
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Aug,8,6.62
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Sep,9,5.13
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Oct,10,5.87
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Nov,11,6.92
,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,Dec,12,10.14
Total,Census Region 4: West,CENS-R4,Wyoming,56,2008,2008,,,7.28
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Jan,1,18.14
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Feb,2,13.36
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Mar,3,9.81
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Apr,4,7.93
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,May,5,8.9
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Jun,6,11.07
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Jul,7,11.18
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Aug,8,12.61
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Sep,9,11.7
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Oct,10,11.78
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Nov,11,19.86
,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,Dec,12,20.64
Total,Census Region 4: West,CENS-R4,Wyoming,56,2009,2009,,,13.08
,Census Region 4: West,CENS-R4,Wyoming,56,2010,2010,Jan,1,13.23
