,FIPS,County,State,State Abbreviation,2010 Census,2011 Estimate,2012 Estimate,2013 Estimate,2014 Estimate,2015 Estimate,2016 Estimate,2017 Estimate
1779,34011,cumberland,new jersey,NJ,156898,157108,157268,156571,156475,155261,153914,152538
1780,34013,essex,new jersey,NJ,783969,787414,788942,792560,797078,800206,803876,808285
1781,34015,gloucester,new jersey,NJ,288288,289605,289912,290151,291151,291651,291703,292206
1782,34017,hudson,new jersey,NJ,634266,648619,658909,667066,673773,679907,686391,691643
1783,34019,hunterdon,new jersey,NJ,128349,127365,126731,126590,126129,125747,125061,125059
1784,34021,mercer,new jersey,NJ,366513,368201,370419,372337,372974,373104,373660,374733
1785,34023,middlesex,new jersey,NJ,809858,817589,824753,829991,835335,838332,839986,842798
1786,34025,monmouth,new jersey,NJ,630380,629757,629037,628968,628236,627418,626782,626351
1787,34027,morris,new jersey,NJ,492276,495671,497447,498680,498481,498538,498844,499693
1788,34029,ocean,new jersey,NJ,576567,579162,580589,583090,585810,588707,592944,597943
1789,34031,passaic,new jersey,NJ,501226,504472,506161,507960,510058,510927,511265,512607
1790,34033,salem,new jersey,NJ,66083,65883,65446,64840,64360,63730,63158,62792
1791,34035,somerset,new jersey,NJ,323444,326597,328588,331029,332345,333399,334373,335432
1792,34037,sussex,new jersey,NJ,149265,148166,147045,145768,144811,143302,142288,141682
1793,34039,union,new jersey,NJ,536499,541300,545878,550461,554069,557073,561106,563892
1794,34041,warren,new jersey,NJ,108692,108218,107733,107157,107358,107282,106845,106798
1795,35001,bernalillo,new mexico,NM,662564,669336,672335,673914,673902,674100,675588,676773
1796,35003,catron,new mexico,NM,3725,3718,3637,3587,3549,3480,3532,3587
1797,35005,chaves,new mexico,NM,65645,65667,65688,65836,65642,65554,65371,64866
1798,35006,cibola,new mexico,NM,27213,27470,27379,27341,27080,26976,26996,26853
1799,35007,colfax,new mexico,NM,13750,13611,13239,13055,12693,12425,12262,12174
1800,35009,curry,new mexico,NM,48376,49710,50652,50494,50874,50068,50168,49812
1801,35011,de baca,new mexico,NM,2022,1996,1953,1921,1853,1868,1841,1829
1802,35013,doña ana,new mexico,NM,209233,212860,214050,213425,213200,213165,213874,215579
1803,35015,eddy,new mexico,NM,53829,54037,54358,55518,56516,57479,57456,56997
1804,35017,grant,new mexico,NM,29514,29308,29208,29047,28820,28325,28033,27687
1805,35019,guadalupe,new mexico,NM,4687,4626,4593,4533,4443,4352,4372,4429
1806,35021,harding,new mexico,NM,695,717,704,694,697,723,692,692
1807,35023,hidalgo,new mexico,NM,4894,4841,4776,4619,4545,4433,4330,4305
1808,35025,lea,new mexico,NM,64727,64990,66156,68173,69757,70985,69850,68759
1809,35027,lincoln,new mexico,NM,20497,20400,20188,19953,19568,19276,19294,19395
1810,35028,los alamos,new mexico,NM,17950,18177,18169,17830,17710,17725,18152,18738
1811,35029,luna,new mexico,NM,25095,25089,24906,24562,24385,24281,24288,24078
1812,35031,mckinley,new mexico,NM,71492,72298,72327,72604,72733,73386,72958,72564
1813,35033,mora,new mexico,NM,4881,4780,4685,4697,4616,4613,4547,4551
1814,35035,otero,new mexico,NM,63797,65432,65943,65677,64792,64178,65184,65817
1815,35037,quay,new mexico,NM,9041,9044,8807,8669,8457,8423,8381,8306
1816,35039,rio arriba,new mexico,NM,40246,40235,40167,40003,39667,39287,39158,39159
1817,35041,roosevelt,new mexico,NM,19846,20415,20300,19969,19602,19064,19082,18847
1818,35043,sandoval,new mexico,NM,131561,134200,135246,136151,136867,138327,140224,142507
1819,35045,san juan,new mexico,NM,130044,129649,129677,129324,128958,128125,127772,126926
1820,35047,san miguel,new mexico,NM,29393,29332,29058,28749,28418,28144,27956,27748
1821,35049,santa fe,new mexico,NM,144170,145442,146169,146616,146983,147276,147943,148750
1822,35051,sierra,new mexico,NM,11988,12022,11854,11524,11265,11233,11134,11116
1823,35053,socorro,new mexico,NM,17866,17764,17464,17477,17220,17076,16919,16798
1824,35055,taos,new mexico,NM,32937,32869,32718,32840,32854,32698,32857,32795
1825,35057,torrance,new mexico,NM,16383,16408,16094,15704,15550,15482,15426,15506
1826,35059,union,new mexico,NM,4549,4407,4397,4341,4241,4157,4153,4187
1827,35061,valencia,new mexico,NM,76569,76894,76693,76314,75750,75580,75639,75940
1828,36001,albany,new york,NY,304204,304836,306206,307414,308195,308598,309080,309612
1829,36003,allegany,new york,NY,48946,48803,48226,47932,47694,47372,47110,46894
1830,36005,bronx,new york,NY,1385108,1400899,1417864,1432881,1445800,1460412,1468976,1471160
1831,36007,broome,new york,NY,200600,199449,198783,198212,197649,196292,194830,193639
1832,36009,cattaraugus,new york,NY,80317,79829,79375,79033,78726,78006,77761,77348
1833,36011,cayuga,new york,NY,80026,79689,79516,79115,78800,78319,77757,77603
1834,36013,chautauqua,new york,NY,134905,134220,133333,132896,131892,130756,129638,129046
1835,36015,chemung,new york,NY,88830,88983,89197,88374,87414,87030,86040,85557
1836,36017,chenango,new york,NY,50477,50184,49888,49492,49340,48799,48323,47863
1837,36019,clinton,new york,NY,82128,81731,81744,81585,81549,81032,80973,80980
1838,36021,columbia,new york,NY,63096,62538,62473,62225,62018,61549,61010,60604
1839,36023,cortland,new york,NY,49336,49373,49024,48912,48742,48294,47934,47786
1840,36025,delaware,new york,NY,47980,47581,47219,46818,46560,45948,45425,45001
1841,36027,dutchess,new york,NY,297488,298361,297423,296922,296058,295309,294567,295568
1842,36029,erie,new york,NY,919040,920312,920935,922758,924449,924122,923116,925528
1843,36031,essex,new york,NY,39370,39269,38884,38621,38380,38196,38014,37956
1844,36033,franklin,new york,NY,51599,51554,51811,51246,51158,50609,51139,51116
1845,36035,fulton,new york,NY,55531,55122,54869,54376,53975,53853,53696,53877
1846,36037,genesee,new york,NY,60079,59903,59716,59169,58807,58591,58163,57956
1847,36039,greene,new york,NY,49221,48857,48601,48338,47984,47649,47516,47470
1848,36041,hamilton,new york,NY,4836,4828,4804,4768,4703,4704,4566,4485
1849,36043,herkimer,new york,NY,64519,64383,64232,63901,63407,62688,62479,62240
1850,36045,jefferson,new york,NY,116229,117806,121449,119219,119044,116301,114084,114187
1851,36047,kings,new york,NY,2504700,2546662,2579267,2605783,2626644,2643546,2650859,2648771
1852,36049,lewis,new york,NY,27087,27008,27184,27096,27096,26836,26646,26551
1853,36051,livingston,new york,NY,65393,64863,64835,64684,64666,64514,64202,63799
1854,36053,madison,new york,NY,73442,72890,72429,72485,72241,71718,71389,70965
1855,36055,monroe,new york,NY,744344,747461,748524,750126,749803,748504,747326,747642
1856,36057,montgomery,new york,NY,50219,49906,49828,49755,49667,49556,49266,49258
1857,36059,nassau,new york,NY,1339532,1347483,1352131,1356414,1360703,1362858,1365857,1369514
1858,36061,new york,new york,NY,1585873,1611550,1630367,1638790,1646521,1657183,1662164,1664727
1859,36063,niagara,new york,NY,216469,215747,214782,214235,213475,212540,211798,211328
1860,36065,oneida,new york,NY,234878,234341,233975,233771,233229,232014,231273,231332
1861,36067,onondaga,new york,NY,467026,467905,467646,469251,468827,468233,466635,465398
1862,36069,ontario,new york,NY,107931,108598,108631,109117,109420,109431,109586,109899
1863,36071,orange,new york,NY,372813,374341,374183,375151,376034,377544,379915,382226
1864,36073,orleans,new york,NY,42883,42639,42392,42241,41890,41512,41292,40983
1865,36075,oswego,new york,NY,122109,121975,121473,121222,120657,119899,118907,118478
1866,36077,otsego,new york,NY,62259,61972,61761,61641,60994,60676,60343,60094
1867,36079,putnam,new york,NY,99710,99859,99723,99751,99667,99473,99107,99323
1868,36081,queens,new york,NY,2230722,2262013,2284413,2307766,2328004,2346005,2356044,2358582
1869,36083,rensselaer,new york,NY,159429,159645,159564,159752,159938,159850,159736,159722
1870,36085,richmond,new york,NY,468730,471564,471593,473422,474166,475313,477383,479458
1871,36087,rockland,new york,NY,311687,315904,318065,320664,323072,325655,326875,328868
1872,36089,st. lawrence,new york,NY,111944,112316,112444,112067,111601,110803,109989,109623
1873,36091,saratoga,new york,NY,219607,221151,222586,224308,224872,226551,227560,229869
1874,36093,schenectady,new york,NY,154727,154940,155168,155228,155340,155089,154972,155565
1875,36095,schoharie,new york,NY,32749,32634,32062,31926,31795,31463,31453,31420
1876,36097,schuyler,new york,NY,18343,18399,18483,18374,18170,18020,17998,18000
1877,36099,seneca,new york,NY,35251,35318,35347,35236,34890,34811,34781,34498
1878,36101,steuben,new york,NY,98990,99156,98948,98881,98208,97495,96830,96281
1879,36103,suffolk,new york,NY,1493350,1500074,1499272,1501103,1500638,1498947,1494334,1492953
1880,36105,sullivan,new york,NY,77547,77109,77015,77073,75852,75136,75370,75485
1881,36107,tioga,new york,NY,51125,50872,50281,50111,49820,49323,48778,48578
1882,36109,tompkins,new york,NY,101564,101987,103067,104143,104286,104283,104561,104802
1883,36111,ulster,new york,NY,182493,182516,181689,180965,180763,179952,179546,179417
1884,36113,warren,new york,NY,65707,65735,65425,65106,64901,64448,64519,64532
1885,36115,washington,new york,NY,63216,63068,62980,62756,62478,62253,61806,61620
1886,36117,wayne,new york,NY,93772,93263,93062,92399,91856,91359,90924,90670
1887,36119,westchester,new york,NY,949113,957693,962190,968910,972742,976103,978604,980244
1888,36121,wyoming,new york,NY,42155,41854,41714,41380,41160,40957,40439,40493
1889,36123,yates,new york,NY,25348,25451,25338,25224,25150,25065,25022,24955
1890,37001,alamance,north carolina,NC,151131,152857,153471,154417,155698,157389,159325,162391
1891,37003,alexander,north carolina,NC,37198,37039,36940,37091,37092,37058,37270,37286
1892,37005,alleghany,north carolina,NC,11155,11025,10956,10920,10911,10869,10945,11031
1893,37007,anson,north carolina,NC,26948,26517,26322,25975,25978,25594,25119,24991
1894,37009,ashe,north carolina,NC,27281,27008,26957,26889,26838,26727,26754,26957
1895,37011,avery,north carolina,NC,17797,17728,17575,17604,17597,17440,17500,17536
1896,37013,beaufort,north carolina,NC,47759,47663,47436,47391,47350,47389,47361,47088
1897,37015,bertie,north carolina,NC,21282,20860,20502,20350,20353,20188,19449,19224
1898,37017,bladen,north carolina,NC,35190,34920,34866,34704,34462,34211,33796,33478
1899,37019,brunswick,north carolina,NC,107431,110237,112081,114999,118384,122297,126353,130897
1900,37021,buncombe,north carolina,NC,238318,241224,243741,246948,249302,252149,255334,257607
1901,37023,burke,north carolina,NC,90912,90490,89755,89141,88610,88644,88802,89293
1902,37025,cabarrus,north carolina,NC,178011,181228,184232,187160,191662,196315,201573,206872
1903,37027,caldwell,north carolina,NC,83029,82446,82096,82041,81681,81537,81787,81981
1904,37029,camden,north carolina,NC,9980,10023,10001,10112,10276,10289,10423,10581
1905,37031,carteret,north carolina,NC,66469,67426,67776,68386,68644,68729,68855,68881
1906,37033,caswell,north carolina,NC,23719,23478,23051,23096,22831,22851,22742,22646
1907,37035,catawba,north carolina,NC,154358,154561,154815,155140,155342,155805,156647,157974
1908,37037,chatham,north carolina,NC,63505,64159,64590,65314,66791,68418,69824,71472
1909,37039,cherokee,north carolina,NC,27444,27177,27032,27122,27093,27132,27883,28087
1910,37041,chowan,north carolina,NC,14793,14821,14712,14689,14534,14284,14240,14105
1911,37043,clay,north carolina,NC,10587,10690,10662,10612,10593,10668,10819,11074
1912,37045,cleveland,north carolina,NC,98078,97435,97314,96874,97012,96868,97102,97334
1913,37047,columbus,north carolina,NC,58098,57693,57534,57088,56902,56686,56335,55936
1914,37049,craven,north carolina,NC,103505,104873,105331,104310,104111,103015,102857,102578
1915,37051,cumberland,north carolina,NC,319431,330877,330224,333273,332721,331752,333538,332546
1916,37053,currituck,north carolina,NC,23547,23904,24034,24268,24839,25135,25664,26331
1917,37055,dare,north carolina,NC,33920,34178,34426,34852,34907,35441,35760,36099
1918,37057,davidson,north carolina,NC,162878,162972,163112,163398,163530,163690,164504,165466
1919,37059,davie,north carolina,NC,41240,41352,41300,41446,41280,41677,41973,42456
1920,37061,duplin,north carolina,NC,58505,59276,59530,59442,59618,59093,59559,59039
1921,37063,durham,north carolina,NC,267587,276881,282996,288960,295462,301174,307090,311640
1922,37065,edgecombe,north carolina,NC,56552,56059,55695,55454,54894,53770,53293,52747
1923,37067,forsyth,north carolina,NC,350670,354835,357937,361000,364956,367922,371614,376320
1924,37069,franklin,north carolina,NC,60619,60964,61417,62105,62738,63659,64659,66168
1925,37071,gaston,north carolina,NC,206086,206951,207963,209285,210694,213182,216903,220182
1926,37073,gates,north carolina,NC,12197,12043,11891,11702,11635,11533,11593,11544
1927,37075,graham,north carolina,NC,8861,8815,8711,8725,8626,8594,8548,8541
1928,37077,granville,north carolina,NC,59916,57514,57587,57814,58067,58252,58824,59557
1929,37079,greene,north carolina,NC,21362,21539,21224,21062,21072,21002,21144,21015
1930,37081,guilford,north carolina,NC,488406,495241,500831,506771,512541,517722,521996,526953
1931,37083,halifax,north carolina,NC,54691,54122,53749,53217,52874,52230,51871,51310
1932,37085,harnett,north carolina,NC,114678,119214,122258,125104,126801,128205,130899,132754
1933,37087,haywood,north carolina,NC,59036,58740,58665,58985,59152,59661,60388,61084
1934,37089,henderson,north carolina,NC,106740,107413,107837,108973,110366,111975,113758,115708
1935,37091,hertford,north carolina,NC,24669,24640,24523,24506,24509,24287,24096,23906
1936,37093,hoke,north carolina,NC,46952,49489,50516,51191,51639,52802,53108,54116
1937,37095,hyde,north carolina,NC,5810,5800,5692,5655,5604,5437,5476,5363
1938,37097,iredell,north carolina,NC,159437,161099,162745,164624,166563,169564,172529,175711
1939,37099,jackson,north carolina,NC,40271,40274,40679,41055,40989,41338,42268,42973
1940,37101,johnston,north carolina,NC,168878,172534,174521,177421,180961,185357,191094,196708
1941,37103,jones,north carolina,NC,10153,10059,10069,10004,9857,9796,9625,9597
1942,37105,lee,north carolina,NC,57866,58588,59318,59874,59501,59476,59746,60430
1943,37107,lenoir,north carolina,NC,59495,59441,59164,58831,58397,58126,57432,56883
1944,37109,lincoln,north carolina,NC,78265,78270,78714,79111,79429,80504,81075,82403
1945,37111,mcdowell,north carolina,NC,44996,45059,45019,45069,45080,45049,44989,45159
1946,37113,macon,north carolina,NC,33922,33894,33821,33770,33874,34113,34309,34732
1947,37115,madison,north carolina,NC,20764,20853,20902,21171,21219,21167,21434,21746
1948,37117,martin,north carolina,NC,24505,24178,23820,23609,23425,23230,23081,22789
1949,37119,mecklenburg,north carolina,NC,919628,944943,968204,991619,1011315,1034442,1057237,1076837
1950,37121,mitchell,north carolina,NC,15579,15351,15327,15310,15226,15101,15068,15072
1951,37123,montgomery,north carolina,NC,27798,27718,27542,27482,27352,27519,27438,27435
1952,37125,moore,north carolina,NC,88247,89273,90216,91411,92847,94040,95392,97264
1953,37127,nash,north carolina,NC,95840,95749,95206,94445,94253,93929,94008,93991
1954,37129,new hanover,north carolina,NC,202667,206047,209155,213042,216171,219685,223234,227198
1955,37131,northampton,north carolina,NC,22099,21923,21291,20872,20673,20556,20166,19862
1956,37133,onslow,north carolina,NC,177772,185013,190719,192377,191866,193088,192199,193893
1957,37135,orange,north carolina,NC,133801,134962,137946,139430,140399,141563,142723,144946
1958,37137,pamlico,north carolina,NC,13144,13253,13030,12892,12884,12753,12799,12689
1959,37139,pasquotank,north carolina,NC,40661,40277,40391,39555,39434,39385,39615,39743
1960,37141,pender,north carolina,NC,52217,53195,53744,54828,55954,57512,58897,60958
1961,37143,perquimans,north carolina,NC,13453,13499,13587,13631,13535,13464,13427,13474
1962,37145,person,north carolina,NC,39464,39512,39176,39240,39117,39191,39283,39370
1963,37147,pitt,north carolina,NC,168148,170806,173023,174434,175079,176237,177627,179042
1964,37149,polk,north carolina,NC,20510,20294,20255,20399,20382,20412,20421,20558
1965,37151,randolph,north carolina,NC,141752,141886,142325,142376,142585,142685,143209,143282
1966,37153,richmond,north carolina,NC,46639,46653,46367,46154,45792,45436,45054,44798
1967,37155,robeson,north carolina,NC,134168,135221,135684,135217,135035,134562,133514,132606
1968,37157,rockingham,north carolina,NC,93643,93304,92723,91942,91849,91733,91359,90949
1969,37159,rowan,north carolina,NC,138428,137851,137580,137782,138168,138576,139529,140644
1970,37161,rutherford,north carolina,NC,67810,67414,67215,66830,66557,66373,66305,66551
1971,37163,sampson,north carolina,NC,63431,63552,63763,63964,63889,63673,63363,63430
1972,37165,scotland,north carolina,NC,36157,36276,36091,35907,35658,35319,35250,35093
1973,37167,stanly,north carolina,NC,60585,60533,60479,60667,60659,60685,60880,61482
1974,37169,stokes,north carolina,NC,47401,47151,46737,46526,46333,46153,45891,45717
1975,37171,surry,north carolina,NC,73673,73537,73346,72718,72557,72029,72049,72224
1976,37173,swain,north carolina,NC,13981,14013,14056,13981,14243,14334,14187,14294
1977,37175,transylvania,north carolina,NC,33090,32819,32852,32853,32979,33198,33471,33956
1978,37177,tyrrell,north carolina,NC,4407,4336,4120,4102,4120,4138,4039,4052
1979,37179,union,north carolina,NC,201292,204998,208216,212372,217948,222247,226540,231366
1980,37181,vance,north carolina,NC,45422,45300,45105,44502,44528,44433,44426,44211
1981,37183,wake,north carolina,NC,900993,929845,952982,974938,998914,1023859,1049143,1072203
1982,37185,warren,north carolina,NC,20972,20989,20758,20595,20377,20206,19889,19883
1983,37187,washington,north carolina,NC,13228,12929,12692,12706,12510,12293,12132,12012
1984,37189,watauga,north carolina,NC,51079,51613,52045,52348,52429,53108,54099,55121
1985,37191,wayne,north carolina,NC,122623,124080,124547,124715,124664,124454,124476,124172
1986,37193,wilkes,north carolina,NC,69340,68942,68927,68642,68455,68320,68634,68576
1987,37195,wilson,north carolina,NC,81234,81192,81451,81277,81122,81393,81433,81671
1988,37197,yadkin,north carolina,NC,38406,38353,38165,38079,37889,37659,37726,37774
1989,37199,yancey,north carolina,NC,17818,17692,17623,17552,17546,17559,17622,17744
1990,38001,adams,north dakota,ND,2343,2312,2334,2392,2389,2393,2348,2318
1991,38003,barnes,north dakota,ND,11066,11101,10997,11104,11064,11023,10929,10734
1992,38005,benson,north dakota,ND,6660,6684,6767,6894,6881,6815,6851,6936
1993,38007,billings,north dakota,ND,783,834,909,901,914,948,953,940
1994,38009,bottineau,north dakota,ND,6429,6492,6598,6733,6682,6729,6579,6530
1995,38011,bowman,north dakota,ND,3151,3142,3211,3215,3240,3280,3230,3166
1996,38013,burke,north dakota,ND,1968,2062,2182,2305,2261,2343,2227,2131
1997,38015,burleigh,north dakota,ND,81308,83523,85981,88635,90612,93156,94429,95030
1998,38017,cass,north dakota,ND,149778,152807,156793,162956,166810,170923,174625,177787
1999,38019,cavalier,north dakota,ND,3993,3944,3920,3854,3844,3816,3810,3762
2000,38021,dickey,north dakota,ND,5289,5254,5220,5194,5104,5052,4995,4861
2001,38023,divide,north dakota,ND,2071,2142,2248,2326,2431,2454,2389,2288
2002,38025,dunn,north dakota,ND,3536,3717,3952,4134,4373,4577,4373,4289
2003,38027,eddy,north dakota,ND,2385,2346,2350,2366,2329,2302,2288,2316
2004,38029,emmons,north dakota,ND,3550,3512,3476,3482,3420,3405,3335,3301
2005,38031,foster,north dakota,ND,3343,3343,3380,3354,3339,3330,3310,3257
2006,38033,golden valley,north dakota,ND,1680,1759,1807,1825,1852,1879,1861,1789
